run_id,model,api,condition,category,source_category,item_id,target_count,parsed_count,count_error,count_abs_error,count_correct,secondary_target_count,parsed_secondary_count,secondary_correct,task_correct,matched_prompt_tokens,distractor_estimated_tokens,prompt_estimated_tokens,response_status,response_detail,parse_error,latency_seconds,input_tokens,output_tokens,total_tokens,reasoning_tokens,cached_input_tokens,requested_max_output_tokens,final_max_output_tokens,retry_count
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:6022,45,45,0,0,True,,,,False,65,65,197,completed,,,1.026932451990433,242,14,256,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,math500,math500:test/algebra/187.json,45,45,0,0,True,,,,,66,80,217,completed,,,0.9026915980066406,263,10,273,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,cruxeval_o,cruxeval_o:sample_81,45,45,0,0,True,,,,,92,102,239,completed,,,0.8767972609930439,287,9,296,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,math500,math500:test/counting_and_probability/1003.json,45,45,0,0,True,,,,,173,190,327,completed,,,0.8347339629981434,375,9,384,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,bbh_reasoning,bbh_reasoning:temporal_sequences:195,45,45,0,0,True,,,,,158,168,305,completed,,,0.807794525011559,353,9,362,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,cruxeval_o,cruxeval_o:sample_116,45,45,0,0,True,,,,,60,80,217,completed,,,0.9227312690054532,263,9,272,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,math500,math500:test/counting_and_probability/1003.json,45,45,0,0,True,87,80,False,,173,173,311,completed,,,1.1141673829988576,357,14,371,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,cruxeval_o,cruxeval_o:sample_692,45,45,0,0,True,36,36,True,,70,71,209,completed,,,1.3405511589953676,255,14,269,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,mmlu_pro,mmlu_pro:11344,45,45,0,0,True,,,,,184,190,327,completed,,,2.2064326850086218,373,15,388,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,bbh_reasoning,bbh_reasoning:temporal_sequences:213,45,45,0,0,True,89,80,False,,177,177,315,completed,,,1.0339052680064924,361,17,378,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,cruxeval_o,cruxeval_o:sample_390,45,45,0,0,True,25,25,True,,49,49,187,completed,,,0.9614651640004013,233,20,253,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,bbh_reasoning,bbh_reasoning:logical_deduction_three_objects:89,45,45,0,0,True,52,52,True,,103,103,241,completed,,,1.0641032610001275,287,23,310,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:tracking_shuffled_objects_three_objects:101,46,46,0,0,True,,,,False,120,120,254,completed,,,1.2374287270067725,300,20,320,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,math500,math500:test/intermediate_algebra/752.json,45,45,0,0,True,38,38,True,,74,75,213,completed,,,1.6058142959955148,259,20,279,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:date_understanding:157,46,46,0,0,True,,,,False,108,108,242,completed,,,0.9453485499980161,288,25,313,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:temporal_sequences:13,46,46,0,0,True,,,,True,184,184,318,completed,,,1.0757124710071366,361,20,381,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:date_understanding:167,46,46,0,0,True,,,,False,94,94,228,completed,,,1.0651795309968293,274,25,299,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:tracking_shuffled_objects_three_objects:217,46,46,0,0,True,,,,False,124,124,258,completed,,,1.1570125940052094,304,20,324,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,cruxeval_o,cruxeval_o,cruxeval_o:sample_524,46,46,0,0,True,,,,True,94,94,227,completed,,,0.9364331219985615,273,49,322,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:date_understanding:71,46,46,0,0,True,,,,True,106,106,240,completed,,,2.9129760039941175,286,14,300,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,cruxeval_o,cruxeval_o,cruxeval_o:sample_574,46,46,0,0,True,,,,True,70,70,203,completed,,,1.0945041189988842,249,21,270,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,cruxeval_o,cruxeval_o,cruxeval_o:sample_388,46,46,0,0,True,,,,True,86,86,219,completed,,,0.8773268999939319,265,18,283,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,cruxeval_o,cruxeval_o,cruxeval_o:sample_429,46,46,0,0,True,,,,True,81,81,214,completed,,,1.02097295600106,260,46,306,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,cruxeval_o,cruxeval_o,cruxeval_o:sample_216,46,46,0,0,True,,,,True,64,64,197,completed,,,1.1417077179939952,244,14,258,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,math500,math500,math500:test/algebra/276.json,46,46,0,0,True,,,,False,61,61,194,completed,,,0.9898662860068725,239,20,259,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,cruxeval_o,cruxeval_o,cruxeval_o:sample_273,46,46,0,0,True,,,,False,92,92,225,completed,,,1.2016183249943424,271,22,293,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,math500,math500,math500:test/algebra/661.json,46,46,0,0,True,,,,True,39,39,172,completed,,,0.9664852709975094,217,23,240,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,math500,math500,math500:test/number_theory/410.json,46,46,0,0,True,,,,False,30,30,163,completed,,,0.9522494800039567,208,23,231,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,math500,math500,math500:test/prealgebra/1840.json,46,46,0,0,True,,,,False,94,94,227,completed,,,0.9651831360097276,271,21,292,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,math500,math500,math500:test/geometry/1140.json,46,46,0,0,True,,,,False,70,70,204,completed,,,1.161793466002564,249,20,269,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,math500,math500,math500:test/prealgebra/1622.json,46,46,0,0,True,,,,False,57,57,190,completed,,,0.8861421850015176,235,20,255,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:3012,46,46,0,0,True,,,,True,335,335,468,completed,,,0.9049412009917432,514,14,528,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:7398,46,46,0,0,True,,,,True,285,285,418,completed,,,0.8194880960072624,462,20,482,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:2640,46,46,0,0,True,,,,True,116,116,250,completed,,,1.026796646998264,296,14,310,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:194,46,46,0,0,True,,,,True,103,103,236,completed,,,1.173792557005072,281,14,295,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:4534,46,46,0,0,True,,,,False,286,286,420,completed,,,0.7141502619924722,463,20,483,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:9928,46,46,0,0,True,,,,True,231,231,365,completed,,,0.787323673008359,410,14,424,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,bbh_reasoning,bbh_reasoning:tracking_shuffled_objects_three_objects:101,46,46,0,0,True,,,,,120,124,263,completed,,,1.0673874109925237,313,9,322,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,bbh_reasoning,bbh_reasoning:date_understanding:157,46,46,0,0,True,,,,,108,124,263,completed,,,0.8256811359897256,309,9,318,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,bbh_reasoning,bbh_reasoning:tracking_shuffled_objects_three_objects:217,46,46,0,0,True,,,,,124,124,263,completed,,,0.8409299600025406,309,9,318,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,cruxeval_o,cruxeval_o:sample_524,46,46,0,0,True,,,,,94,102,241,completed,,,0.7778133510000771,287,9,296,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,math500,math500:test/geometry/1140.json,46,46,0,0,True,,,,,70,80,219,completed,,,0.9474572829931276,265,9,274,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,math500,math500:test/algebra/661.json,46,46,0,0,True,,,,,39,58,197,completed,,,0.865369239996653,243,9,252,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,mmlu_pro,mmlu_pro:3012,46,46,0,0,True,168,140,False,,335,335,475,completed,,,1.0652029009943362,521,23,544,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,mmlu_pro,mmlu_pro:9928,46,46,0,0,True,116,100,False,,231,231,371,completed,,,1.0255193089979002,417,23,440,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,bbh_reasoning,bbh_reasoning:date_understanding:157,46,46,0,0,True,55,55,True,,108,109,249,completed,,,1.3260884740011534,295,23,318,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,mmlu_pro,mmlu_pro:7398,46,46,0,0,True,143,120,False,,285,285,425,completed,,,1.4425817400042433,471,23,494,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,math500,math500:test/number_theory/410.json,46,46,0,0,True,16,16,True,,30,31,171,completed,,,1.034259310006746,217,14,231,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,bbh_reasoning,bbh_reasoning:tracking_shuffled_objects_three_objects:101,46,46,0,0,True,61,61,True,,120,121,261,completed,,,1.0227916089934297,307,20,327,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:date_understanding:20,47,47,0,0,True,,,,False,99,99,235,completed,,,1.0847760970063973,281,25,306,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:tracking_shuffled_objects_three_objects:114,47,47,0,0,True,,,,False,130,130,266,completed,,,1.1941168719931738,312,20,332,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:temporal_sequences:7,47,47,0,0,True,,,,False,197,197,333,completed,,,0.8889266600017436,378,29,407,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:date_understanding:236,47,47,0,0,True,,,,False,99,99,235,completed,,,1.107281945005525,281,29,310,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:tracking_shuffled_objects_three_objects:135,47,47,0,0,True,,,,False,122,122,258,completed,,,1.1764861909905449,304,20,324,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:temporal_sequences:88,47,47,0,0,True,,,,True,198,198,334,completed,,,1.0872090569901047,379,20,399,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,cruxeval_o,cruxeval_o,cruxeval_o:sample_252,47,47,0,0,True,,,,False,61,61,196,completed,,,0.8561321369925281,242,20,262,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,cruxeval_o,cruxeval_o,cruxeval_o:sample_58,47,47,0,0,True,,,,True,76,76,211,completed,,,1.0574311920063337,257,43,300,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,cruxeval_o,cruxeval_o,cruxeval_o:sample_670,47,47,0,0,True,,,,True,72,72,207,completed,,,1.0186347249982646,253,19,272,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,cruxeval_o,cruxeval_o,cruxeval_o:sample_136,47,47,0,0,True,,,,True,69,69,204,completed,,,1.0655876660021022,249,39,288,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,math500,math500,math500:test/algebra/1457.json,47,47,0,0,True,,,,False,49,49,184,completed,,,0.8009880390018225,229,20,249,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,cruxeval_o,cruxeval_o,cruxeval_o:sample_159,47,47,0,0,True,,,,False,56,56,191,completed,,,1.0933209189970512,237,22,259,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,math500,math500,math500:test/algebra/187.json,47,47,0,0,True,,,,True,66,66,201,completed,,,0.9669017639971571,247,20,267,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,cruxeval_o,cruxeval_o,cruxeval_o:sample_187,47,47,0,0,True,,,,True,78,78,213,completed,,,2.3460463320079725,259,20,279,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,math500,math500,math500:test/algebra/2058.json,47,47,0,0,True,,,,False,93,93,228,completed,,,1.1033075739978813,272,20,292,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,math500,math500,math500:test/precalculus/920.json,47,47,0,0,True,,,,False,83,83,219,completed,,,1.1801186880038586,257,44,301,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,math500,math500,math500:test/prealgebra/1924.json,47,47,0,0,True,,,,True,35,35,170,completed,,,0.900992335009505,215,18,233,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,math500,math500,math500:test/prealgebra/1840.json,47,47,0,0,True,,,,False,94,94,229,completed,,,0.9757570799993118,273,21,294,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:5011,47,47,0,0,True,,,,True,76,76,212,completed,,,1.0379717949981568,257,14,271,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:10326,47,47,0,0,True,,,,True,252,252,388,completed,,,1.0397686499927659,434,20,454,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:2674,47,47,0,0,True,,,,True,206,206,342,completed,,,0.8817353799968259,399,20,419,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:505,47,47,0,0,True,,,,True,105,105,240,completed,,,0.9983433189918287,285,14,299,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:9986,47,47,0,0,True,,,,False,241,241,377,completed,,,1.089834979007719,423,20,443,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:12238,47,47,0,0,True,,,,False,197,197,333,completed,,,2.5311427780106897,379,20,399,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,cruxeval_o,cruxeval_o:sample_252,47,47,0,0,True,,,,,61,80,221,completed,,,0.7683230580005329,267,9,276,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,cruxeval_o,cruxeval_o:sample_670,47,47,0,0,True,,,,,72,80,221,completed,,,1.264295047003543,269,9,278,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,cruxeval_o,cruxeval_o:sample_58,47,47,0,0,True,,,,,76,80,221,completed,,,0.7376326920057181,271,15,286,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,bbh_reasoning,bbh_reasoning:temporal_sequences:7,47,47,0,0,True,,,,,197,212,353,completed,,,0.7860262480098754,403,9,412,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,mmlu_pro,mmlu_pro:12238,47,47,0,0,True,,,,,197,212,353,completed,,,0.7465946250013076,401,9,410,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,math500,math500:test/prealgebra/1924.json,47,47,0,0,True,,,,,35,36,177,completed,,,0.8590771050076,223,9,232,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,bbh_reasoning,bbh_reasoning:date_understanding:236,47,47,0,0,True,50,50,True,,99,99,241,completed,,,0.8748329450027086,287,17,304,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,math500,math500:test/algebra/1457.json,47,47,0,0,True,25,25,True,,49,49,191,completed,,,1.2730693890043767,237,17,254,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,mmlu_pro,mmlu_pro:505,47,47,0,0,True,53,53,True,,105,105,247,completed,,,1.144059867991018,293,23,316,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,mmlu_pro,mmlu_pro:10326,47,47,0,0,True,127,127,True,,252,253,395,completed,,,0.9444519859971479,441,20,461,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,cruxeval_o,cruxeval_o:sample_252,47,47,0,0,True,31,31,True,,61,61,203,completed,,,1.0994055990013294,249,14,263,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:temporal_sequences:154,48,48,0,0,True,,,,False,175,175,313,completed,,,0.9833807750110282,358,23,381,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,cruxeval_o,cruxeval_o:sample_159,47,47,0,0,True,29,29,True,,56,57,199,completed,,,1.3750577379978495,245,14,259,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:temporal_sequences:159,48,48,0,0,True,,,,False,198,198,336,completed,,,1.152730800997233,377,29,406,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:tracking_shuffled_objects_three_objects:150,48,48,0,0,True,,,,False,130,130,268,completed,,,0.8746892280032625,314,20,334,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:temporal_sequences:142,48,48,0,0,True,,,,False,195,195,333,completed,,,0.8880528549925657,378,23,401,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:logical_deduction_three_objects:46,48,48,0,0,True,,,,True,107,107,245,completed,,,0.995817276998423,288,14,302,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:date_understanding:89,48,48,0,0,True,,,,False,109,109,247,completed,,,1.0079929119965527,293,29,322,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,cruxeval_o,cruxeval_o,cruxeval_o:sample_720,48,48,0,0,True,,,,False,80,80,217,completed,,,1.056062308998662,263,20,283,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,cruxeval_o,cruxeval_o,cruxeval_o:sample_635,48,48,0,0,True,,,,True,103,103,240,completed,,,0.9892237720050616,285,14,299,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,cruxeval_o,cruxeval_o,cruxeval_o:sample_390,48,48,0,0,True,,,,True,49,49,186,completed,,,0.9112099749909248,232,20,252,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,cruxeval_o,cruxeval_o,cruxeval_o:sample_437,48,48,0,0,True,,,,False,74,74,211,completed,,,1.0049574830045458,259,33,292,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,cruxeval_o,cruxeval_o,cruxeval_o:sample_583,48,48,0,0,True,,,,True,92,92,229,completed,,,0.8033636759937508,275,24,299,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,cruxeval_o,cruxeval_o,cruxeval_o:sample_372,48,48,0,0,True,,,,True,72,72,209,completed,,,1.2824988659995142,255,21,276,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,math500,math500,math500:test/prealgebra/1908.json,48,48,0,0,True,,,,False,33,33,170,completed,,,0.931034984998405,215,14,229,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,math500,math500,math500:test/precalculus/96.json,48,48,0,0,True,,,,False,244,244,381,completed,,,0.870662679997622,426,17,443,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,math500,math500,math500:test/intermediate_algebra/991.json,48,48,0,0,True,,,,False,57,57,194,completed,,,0.9332445199979702,240,23,263,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,math500,math500,math500:test/prealgebra/1924.json,48,48,0,0,True,,,,True,35,35,172,completed,,,1.5423641789966496,217,18,235,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,math500,math500,math500:test/number_theory/864.json,48,48,0,0,True,,,,True,40,40,178,completed,,,1.12659190800332,224,22,246,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:3586,48,48,0,0,True,,,,True,169,169,307,completed,,,1.1380235700053163,353,14,367,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,math500,math500,math500:test/counting_and_probability/666.json,48,48,0,0,True,,,,False,94,94,231,completed,,,1.170142854010919,276,23,299,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:2556,48,48,0,0,True,,,,True,232,232,370,completed,,,1.2680962680024095,417,14,431,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:4534,48,48,0,0,True,,,,True,286,286,424,completed,,,0.85285741800908,467,20,487,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:6905,48,48,0,0,True,,,,False,149,149,287,completed,,,1.0696238130040001,333,20,353,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:1003,48,48,0,0,True,,,,True,329,329,466,completed,,,2.5523700490011834,515,20,535,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,mmlu_pro,mmlu_pro,mmlu_pro:12238,48,48,0,0,True,,,,True,197,197,335,completed,,,2.4893733649951173,381,20,401,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,math500,math500:test/intermediate_algebra/991.json,48,48,0,0,True,,,,,57,58,201,completed,,,0.7876972500089323,249,9,258,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,math500,math500:test/prealgebra/1908.json,48,48,0,0,True,,,,,33,36,179,completed,,,0.7877579880005214,225,9,234,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,bbh_reasoning,bbh_reasoning:temporal_sequences:154,48,48,0,0,True,,,,,175,190,333,completed,,,0.7289917839952977,383,9,392,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,bbh_reasoning,bbh_reasoning:temporal_sequences:142,48,48,0,0,True,,,,,195,212,355,completed,,,0.8083138240035623,401,9,410,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,mmlu_pro,mmlu_pro:6905,48,48,0,0,True,,,,,149,168,311,completed,,,0.7608637910016114,359,9,368,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,irrelevant_code,pooled_control,math500,math500:test/precalculus/96.json,48,48,0,0,True,,,,,244,256,399,completed,,,0.9813932469987776,447,15,462,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,mmlu_pro,mmlu_pro:6905,48,48,0,0,True,75,76,False,,149,149,293,completed,,,1.0820205519994488,339,23,362,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,math500,math500:test/prealgebra/1908.json,48,48,0,0,True,17,17,True,,33,33,177,completed,,,0.9273617319995537,223,14,237,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,mmlu_pro,mmlu_pro:4534,48,48,0,0,True,144,128,False,,286,287,431,completed,,,2.336985330010066,477,23,500,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,math500,math500:test/number_theory/864.json,48,48,0,0,True,21,21,True,,40,41,185,completed,,,2.3810224030021345,231,23,254,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,math500,math500:test/precalculus/96.json,48,48,0,0,True,123,120,False,,244,245,389,completed,,,2.6227662099990994,435,23,458,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:logical_deduction_three_objects:11,49,50,1,1,False,,,,False,105,105,245,completed,,,0.9080753949965583,288,20,308,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:temporal_sequences:213,49,49,0,0,True,,,,True,177,177,317,completed,,,0.9884389259968884,361,20,381,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:temporal_sequences:142,49,49,0,0,True,,,,False,195,195,335,completed,,,1.3049928190011997,380,23,403,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,dual_counting,pooled_control,cruxeval_o,cruxeval_o:sample_720,48,48,0,0,True,41,41,True,,80,81,225,completed,,,1.6517398680007318,271,23,294,0,0,2048,2048,0
20260424T185546Z,gpt-5.4-mini,responses,real_task,bbh_reasoning,bbh_reasoning,bbh_reasoning:tracking_shuffled_objects_three_objects:114,49,50,1,1,False,,,,False,130,130,270,completed,,,1.0438476129929768,316,20,336,0,0,2048,2048,0
